=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.10.07 14:46:19 =~=~=~=~=~=~=~=~=~=~=~=
3846.566667
2865		11.038012
2872		10.584366
2864		10.586515
2871		10.589741
2859		10.589741
2869		10.587590
2868		10.592965
2869		10.587590
2870		10.997162
2862		10.580066
2869		10.590816
2991		10.594040
2867		10.594040
2997		10.589741
2865		10.587590
2869		11.034787
2867		10.591890
2869		10.597265
2869		10.583290
2872		10.586515
2871		10.584366
2873		10.585441
2875		10.581141
2876		10.588665
2859		10.589741
2867		10.586515
2860		10.588665
2869		10.594040
2858		10.592965
2869		10.588665
2876.033333
2155		15.721749
2157		15.726049
2263		15.342278
2153		15.721749
2159		15.728199
2154		15.769049
2263		15.298203
2158		15.763674
2257		15.274553
2152		15.712074
2151		15.300353
2161		16.282894
2161		15.712074
2162		15.727124
2161		15.712074
2159		15.715300
2153		15.723900
2154		15.708850
2151		15.765824
2155		15.775499
2151		15.772274
2158		15.723900
2149		15.724975
2153		15.715300
2254		15.776574
2155		15.717449
2157		15.723900
2152		15.719600
2159		16.299019
2154		15.758299
2169.366667
1765		21.221405
1765		21.218180
1767		21.218180
1867		21.219255
1775		21.231081
1864		21.228930
1767		21.226780
1763		21.220331
1767		21.219255
1767		21.282681
1769		21.228930
1775		21.234304
1815		21.271931
1773		21.225706
1775		21.226780
1767		21.220331
1759		21.222481
1769		21.238605
1775		20.802158
1765		21.223555
1766		20.806459
1769		21.275154
1769		21.274080
1771		20.807533
1769		21.236456
1767		21.273005
1763		21.234304
1767		21.278379
1765		20.811834
1766		21.297729
1776.033333
1551		26.056717
1534		26.078217
1555		26.452314
1551		26.052418
1537		26.054567
1555		26.049192
1549		26.056717
1551		26.080366
1563		26.047043
1549		26.453388
1557		26.070692
1551		26.063168
1555		26.504988
1561		26.068542
1555		26.053492
1649		26.051342
1553		26.062092
1554		26.456614
1555		26.470589
1555		26.062092
1587		26.512514
1563		26.499613
1553		26.514664
1673		26.066391
1555		26.059942
1581		26.520039
1533		26.506063
1551		26.521112
1649		26.070692
1535		26.518963
1564.000000
1372		30.551256
1371		29.748238
1395		30.149210
1391		30.609306
1371		30.571680
1379		30.598555
1365		29.728888
1373		30.151360
1392		30.143835
1387		30.597481
1363		30.578131
1411		30.597481
1464		29.741787
1377		30.606081
1395		30.608231
1379		30.204033
1373		30.149210
1371		30.148134
1373		30.608231
1373		29.779411
1373		30.152433
1379		30.197584
1375		30.598555
1375		30.199734
1381		30.596405
1471		29.774036
1371		30.605005
1371		30.154585
1395		30.205109
1375		28.174450
1384.700000
1377		35.009247
1278		35.006020
1279		34.652348
1283		35.485466
1279		27.660604
1275		35.101696
1277		34.654499
1253		35.055470
1277		35.485466
1275		35.073746
1371		28.031477
1279		35.477943
1280		34.271801
1273		27.786379
1273		35.952011
1275		35.952011
1273		35.974586
1277		35.467190
1275		35.053322
1275		35.460743
1271		35.044720
1275		35.511265
1283		35.953087
1273		27.735853
1273		35.476868
1266		35.479015
1303		35.956314
1297		34.660950
1279		35.972439
1277		28.321724
1283.366667
1171		40.317554
1168		37.785950
1171		40.566952
1173		40.604576
1175		40.579849
1169		40.547600
1303		40.562653
1171		40.335827
1174		40.590599
1171		40.328304
1169		41.025970
1177		40.590599
1175		40.331528
1171		40.361626
1169		40.347652
1173		40.543301
1175		40.957172
1307		39.759632
1171		29.059168
1175		39.384460
1177		32.311016
1169		41.024899
1163		40.335827
1165		39.710182
1167		40.334751
1163		40.326153
1167		36.235809
1209		40.330452
1175		36.904453
1175		41.015221
1181.266667
1147		27.749828
1205		27.756279
1113		27.761654
1113		27.916452
1117		29.265566
1111		28.173374
1111		28.028252
1111		43.335052
1107		35.505890
1115		28.037926
1111		45.104488
1115		29.089268
1111		29.044119
1109		32.531391
1111		35.727341
1113		27.951927
1107		44.343395
1111		28.041151
1119		38.973812
1221		27.656303
1111		27.849802
1115		28.042227
1233		40.999096
1114		30.063210
1115		44.293945
1103		43.284531
1129		27.998152
1139		27.992777
1105		27.751978
1105		27.856253
1124.900000
1105		27.801428
1107		46.039734
1117		27.771328
1117		28.332474
1197		27.800352
1113		44.348770
1115		27.902477
1111		36.855007
1751		27.704679
1115		44.783066
1115		28.040075
1113		35.596191
1217		46.438553
1111		45.502235
1113		46.018230
1195		46.429955
1115		45.170063
1117		28.131451
1109		46.021458
1112		38.874916
1115		45.555984
1200		44.721794
1115		45.592537
1115		36.743206
1110		37.728973
1112		28.097050
1113		46.016083
1105		27.993851
1107		27.988476
1103		37.358101
1145.333333
1043		50.811619
1039		50.380547
1067		47.871517
1048		50.399899
1053		49.943027
1171		50.826668
1053		50.400970
1055		50.397747
1055		50.098900
1054		50.399899
1055		50.427849
1055		50.404198
1045		50.818069
1051		50.816994
1155		50.088150
1048		50.829895
1055		50.826668
1055		49.935501
1059		50.118248
1049		50.080624
1067		49.949474
1183		50.302074
1053		50.304222
1054		50.763245
1055		50.354748
1057		39.859608
1083		49.573231
1043		50.332172
1075		49.516254
1083		49.568928
1067.266667
1009		54.874012
1007		56.053276
1001		55.248108
1003		55.224461
1023		56.058651
1017		55.678104
1011		55.692081
1017		55.739380
1117		56.597221
1011		55.680256
1019		55.668430
1019		56.046825
1011		55.664131
1015		55.658756
1015		55.685631
1011		55.659832
1008		56.090900
1097		55.665207
1013		55.284657
1011		55.734005
1009		56.116703
1061		55.689930
1015		55.677029
1011		55.667355
1013		56.612274
1027		56.118851
1019		55.680256
1013		56.110252
1133		54.905186
1011		55.710354
1024.900000
-94.618506
-191.514388
-93.819988
-86891971.820774
34.607288
40.850310
76.140177
111.159511
35.949438
70.883900
35.271413
39.590926
45.523262
41.953236
